XLabel;Wavenumber
YLabel;%Transmittance
FileType;%Transmittance
DisplayDirection;20300
PeakDirection;20311
1858,543829;87,612374
1859,009746;87,669396
1859,475664;87,722289
1859,941581;87,762186
1860,407498;87,787419
1860,873415;87,808419
1861,339332;87,847772
1861,80525;87,918958
1862,271167;88,004299
1862,737084;88,068643
1863,203001;88,098828
1863,668919;88,115477
1864,134836;88,141405
1864,600753;88,17166
1865,06667;88,183068
1865,532588;88,166524
1865,998505;88,140614
1866,464422;88,135842
1866,930339;88,170388
1867,396256;88,237293
1867,862174;88,308538
1868,328091;88,356152
1868,794008;88,382549
1869,259925;88,429088
1869,725843;88,535774
1870,19176;88,682666
1870,657677;88,793713
1871,123594;88,814771
1871,589512;88,76671
1872,055429;88,718812
1872,521346;88,722827
1872,987263;88,770518
1873,45318;88,811574
1873,919098;88,807277
1874,385015;88,761047
1874,850932;88,705073
1875,316849;88,671516
1875,782767;88,67643
1876,248684;88,717213
1876,714601;88,77652
1877,180518;88,832689
1877,646435;88,87303
1878,112353;88,898854
1878,57827;88,91811
1879,044187;88,9351
1879,510104;88,947978
1879,976022;88,95516
1880,441939;88,963169
1880,907856;88,986329
1881,373773;89,035513
1881,839691;89,106236
1882,305608;89,179111
1882,771525;89,231511
1883,237442;89,248794
1883,703359;89,230331
1884,169277;89,192915
1884,635194;89,166012
1885,101111;89,169768
1885,567028;89,192047
1886,032946;89,199339
1886,498863;89,177674
1886,96478;89,149908
1887,430697;89,14174
1887,896615;89,142357
1888,362532;89,116676
1888,828449;89,056897
1889,294366;89,005931
1889,760283;89,020787
1890,226201;89,113315
1890,692118;89,231336
1891,158035;89,309813
1891,623952;89,329749
1892,08987;89,318449
1892,555787;89,313606
1893,021704;89,330846
1893,487621;89,35371
1893,953539;89,351696
1894,419456;89,310867
1894,885373;89,251176
1895,35129;89,214764
1895,817207;89,230054
1896,283125;89,281177
1896,749042;89,321638
1897,214959;89,324717
1897,680876;89,308507
1898,146794;89,307485
1898,612711;89,331927
1899,078628;89,365899
1899,544545;89,396244
1900,010463;89,421716
1900,47638;89,433782
1900,942297;89,412693
1901,408214;89,352346
1901,874131;89,273288
1902,340049;89,202918
1902,805966;89,156495
1903,271883;89,14239
1903,7378;89,165175
1904,203718;89,211544
1904,669635;89,252531
1905,135552;89,276061
1905,601469;89,302199
1906,067387;89,348471
1906,533304;89,393961
1906,999221;89,399065
1907,465138;89,35285
1907,931055;89,280928
1908,396973;89,210664
1908,86289;89,14995
1909,328807;89,101813
1909,794724;89,078674
1910,260642;89,090289
1910,726559;89,125092
1911,192476;89,153712
1911,658393;89,156426
1912,12431;89,143713
1912,590228;89,142457
1913,056145;89,160422
1913,522062;89,171686
1913,987979;89,149704
1914,453897;89,107682
1914,919814;89,083492
1915,385731;89,085269
1915,851648;89,07915
1916,317566;89,038636
1916,783483;88,97818
1917,2494;88,925263
1917,715317;88,890032
1918,181234;88,884516
1918,647152;88,935388
1919,113069;89,034856
1919,578986;89,114902
1920,044903;89,118699
1920,510821;89,060295
1920,976738;88,990681
1921,442655;88,935826
1921,908572;88,893495
1922,37449;88,875294
1922,840407;88,905103
1923,306324;88,966642
1923,772241;88,997756
1924,238158;88,960941
1924,704076;88,881306
1925,169993;88,798999
1925,63591;88,726892
1926,101827;88,665751
1926,567745;88,624755
1927,033662;88,607884
1927,499579;88,599969
1927,965496;88,584115
1928,431414;88,560452
1928,897331;88,536544
1929,363248;88,513336
1929,829165;88,491394
1930,295082;88,476994
1930,761;88,470549
1931,226917;88,460559
1931,692834;88,437732
1932,158751;88,403336
1932,624669;88,358137
1933,090586;88,30085
1933,556503;88,246894
1934,02242;88,226875
1934,488338;88,247154
1934,954255;88,268028
1935,420172;88,243756
1935,886089;88,176045
1936,352006;88,10702
1936,817924;88,064393
1937,283841;88,037111
1937,749758;88,00644
1938,215675;87,977706
1938,681593;87,969164
1939,14751;87,983772
1939,613427;88,006504
1940,079344;88,022476
1940,545262;88,022427
1941,011179;87,992611
1941,477096;87,920037
1941,943013;87,821264
1942,40893;87,754788
1942,874848;87,778885
1943,340765;87,880093
1943,806682;87,964649
1944,272599;87,951498
1944,738517;87,849305
1945,204434;87,727273
1945,670351;87,639918
1946,136268;87,58861
1946,602185;87,544092
1947,068103;87,491445
1947,53402;87,440872
1947,999937;87,402301
1948,465854;87,368238
1948,931772;87,326319
1949,397689;87,278382
1949,863606;87,23759
1950,329523;87,207932
1950,795441;87,176397
1951,261358;87,131956
1951,727275;87,085801
1952,193192;87,060892
1952,659109;87,061123
1953,125027;87,063291
1953,590944;87,045186
1954,056861;87,010824
1954,522778;86,978243
1954,988696;86,951011
1955,454613;86,915813
1955,92053;86,864272
1956,386447;86,801958
1956,852365;86,735755
1957,318282;86,668929
1957,784199;86,613854
1958,250116;86,593094
1958,716033;86,613776
1959,181951;86,64822
1959,647868;86,655268
1960,113785;86,621434
1960,579702;86,568843
1961,04562;86,519884
1961,511537;86,467456
1961,977454;86,390157
1962,443371;86,288014
1962,909289;86,187019
1963,375206;86,108366
1963,841123;86,049098
1964,30704;85,999087
1964,772957;85,961963
1965,238875;85,945267
1965,704792;85,93886
1966,170709;85,921596
1966,636626;85,888561
1967,102544;85,854958
1967,568461;85,830083
1968,034378;85,804757
1968,500295;85,772242
1968,966213;85,743399
1969,43213;85,727421
1969,898047;85,712187
1970,363964;85,678684
1970,829881;85,627756
1971,295799;85,578716
1971,761716;85,542311
1972,227633;85,507983
1972,69355;85,459626
1973,159468;85,392625
1973,625385;85,312058
1974,091302;85,224399
1974,557219;85,137129
1975,023136;85,059256
1975,489054;84,995268
1975,954971;84,942236
1976,420888;84,897375
1976,886805;84,86354
1977,352723;84,840609
1977,81864;84,815723
1978,284557;84,772982
1978,750474;84,714173
1979,216392;84,659185
1979,682309;84,620181
1980,148226;84,583848
1980,614143;84,528043
1981,08006;84,450942
1981,545978;84,373093
1982,011895;84,312589
1982,477812;84,268438
1982,943729;84,228638
1983,409647;84,184624
1983,875564;84,135394
1984,341481;84,085761
1984,807398;84,042912
1985,273316;84,007307
1985,739233;83,965397
1986,20515;83,899165
1986,671067;83,804594
1987,136984;83,694963
1987,602902;83,58863
1988,068819;83,501538
1988,534736;83,444149
1989,000653;83,407627
1989,466571;83,357847
1989,932488;83,270202
1990,398405;83,171634
1990,864322;83,11908
1991,33024;83,130008
1991,796157;83,160944
1992,262074;83,166116
1992,727991;83,146921
1993,193908;83,120625
1993,659826;83,07554
1994,125743;82,995155
1994,59166;82,89614
1995,057577;82,806372
1995,523495;82,727387
1995,989412;82,651902
1996,455329;82,599664
1996,921246;82,59105
1997,387164;82,59358
1997,853081;82,54495
1998,318998;82,435085
1998,784915;82,321777
1999,250832;82,253839
1999,71675;82,217483
2000,182667;82,173656
2000,648584;82,111539
2001,114501;82,04342
2001,580419;81,975943
2002,046336;81,912299
2002,512253;81,864464
2002,97817;81,840847
2003,444088;81,83187
2003,910005;81,819929
2004,375922;81,791552
2004,841839;81,734122
2005,307756;81,642154
2005,773674;81,539829
2006,239591;81,476732
2006,705508;81,480844
2007,171425;81,526251
2007,637343;81,560966
2008,10326;81,55423
2008,569177;81,50502
2009,035094;81,421876
2009,501011;81,317296
2009,966929;81,214348
2010,432846;81,134981
2010,898763;81,079375
2011,36468;81,031815
2011,830598;80,988037
2012,296515;80,961618
2012,762432;80,956072
2013,228349;80,941931
2013,694267;80,877258
2014,160184;80,754628
2014,626101;80,616565
2015,092018;80,514559
2015,557935;80,459945
2016,023853;80,429164
2016,48977;80,412587
2016,955687;80,429788
2017,421604;80,483648
2017,887522;80,52876
2018,353439;80,518322
2018,819356;80,463378
2019,285273;80,409039
2019,751191;80,364239
2020,217108;80,291959
2020,683025;80,1724
2021,148942;80,043551
2021,614859;79,962899
2022,080777;79,947344
2022,546694;79,965112
2023,012611;79,974999
2023,478528;79,960599
2023,944446;79,931984
2024,410363;79,905134
2024,87628;79,882507
2025,342197;79,853052
2025,808115;79,810015
2026,274032;79,762454
2026,739949;79,724911
2027,205866;79,701478
2027,671783;79,684626
2028,137701;79,66225
2028,603618;79,621571
2029,069535;79,557545
2029,535452;79,483847
2030,00137;79,422288
2030,467287;79,37419
2030,933204;79,319475
2031,399121;79,254402
2031,865039;79,207687
2032,330956;79,2013
2032,796873;79,216399
2033,26279;79,220158
2033,728707;79,20583
2034,194625;79,181512
2034,660542;79,143046
2035,126459;79,092376
2035,592376;79,063039
2036,058294;79,085457
2036,524211;79,136525
2036,990128;79,163535
2037,456045;79,151084
2037,921962;79,123413
2038,38788;79,08678
2038,853797;79,019194
2039,319714;78,923936
2039,785631;78,845592
2040,251549;78,814462
2040,717466;78,811429
2041,183383;78,806238
2041,6493;78,798224
2042,115218;78,798996
2042,581135;78,802416
2043,047052;78,794839
2043,512969;78,77549
2043,978886;78,748296
2044,444804;78,710236
2044,910721;78,662916
2045,376638;78,622917
2045,842555;78,609111
2046,308473;78,627817
2046,77439;78,671247
2047,240307;78,716209
2047,706224;78,727918
2048,172142;78,688302
2048,638059;78,622616
2049,103976;78,577071
2049,569893;78,568968
2050,03581;78,579463
2050,501728;78,591349
2050,967645;78,603574
2051,433562;78,607587
2051,899479;78,585213
2052,365397;78,540001
2052,831314;78,497899
2053,297231;78,463712
2053,763148;78,409731
2054,229066;78,325854
2054,694983;78,250416
2055,1609;78,226109
2055,626817;78,246927
2056,092734;78,272064
2056,558652;78,27546
2057,024569;78,261456
2057,490486;78,245966
2057,956403;78,241223
2058,422321;78,247211
2058,888238;78,243075
2059,354155;78,201422
2059,820072;78,126578
2060,28599;78,062876
2060,751907;78,046261
2061,217824;78,061106
2061,683741;78,064226
2062,149658;78,039751
2062,615576;78,008059
2063,081493;77,98752
2063,54741;77,971853
2064,013327;77,947697
2064,479245;77,91636
2064,945162;77,889754
2065,411079;77,873411
2065,876996;77,861219
2066,342914;77,845531
2066,808831;77,827136
2067,274748;77,810458
2067,740665;77,790371
2068,206582;77,75357
2068,6725;77,699651
2069,138417;77,652158
2069,604334;77,635857
2070,070251;77,646498
2070,536169;77,655498
2071,002086;77,640908
2071,468003;77,600597
2071,93392;77,54129
2072,399837;77,474736
2072,865755;77,424734
2073,331672;77,415891
2073,797589;77,44542
2074,263506;77,477895
2074,729424;77,475433
2075,195341;77,428943
2075,661258;77,362627
2076,127175;77,316603
2076,593093;77,318881
2077,05901;77,357731
2077,524927;77,383762
2077,990844;77,357353
2078,456761;77,293631
2078,922679;77,243204
2079,388596;77,230016
2079,854513;77,230295
2080,32043;77,215582
2080,786348;77,191592
2081,252265;77,1817
2081,718182;77,189093
2082,184099;77,191581
2082,650017;77,167585
2083,115934;77,117674
2083,581851;77,062871
2084,047768;77,025081
2084,513685;77,007544
2084,979603;76,997058
2085,44552;76,987854
2085,911437;76,99221
2086,377354;77,016695
2086,843272;77,041239
2087,309189;77,042283
2087,775106;77,028072
2088,241023;77,02556
2088,706941;77,034798
2089,172858;77,025101
2089,638775;76,982966
2090,104692;76,937517
2090,570609;76,924913
2091,036527;76,946842
2091,502444;76,978858
2091,968361;77,003988
2092,434278;77,020011
2092,900196;77,022416
2093,366113;77,000081
2093,83203;76,951425
2094,297947;76,895161
2094,763865;76,858707
2095,229782;76,856271
2095,695699;76,879867
2096,161616;76,912722
2096,627533;76,948678
2097,093451;76,992184
2097,559368;77,041676
2098,025285;77,086261
2098,491202;77,123162
2098,95712;77,164532
2099,423037;77,217726
2099,888954;77,270612
2100,354871;77,307698
2100,820789;77,331003
2101,286706;77,354018
2101,752623;77,384551
2102,21854;77,423575
2102,684457;77,469501
2103,150375;77,512466
2103,616292;77,538303
2104,082209;77,55258
2104,548126;77,586333
2105,014044;77,659325
2105,479961;77,748199
2105,945878;77,809799
2106,411795;77,827673
2106,877712;77,819484
2107,34363;77,810268
2107,809547;77,818152
2108,275464;77,855827
2108,741381;77,922685
2109,207299;78,000162
2109,673216;78,0721
2110,139133;78,141098
2110,60505;78,209701
2111,070968;78,262442
2111,536885;78,291146
2112,002802;78,322929
2112,468719;78,391393
2112,934636;78,487397
2113,400554;78,568677
2113,866471;78,613651
2114,332388;78,636622
2114,798305;78,655938
2115,264223;78,681325
2115,73014;78,730463
2116,196057;78,81869
2116,661974;78,924365
2117,127892;79,000204
2117,593809;79,032778
2118,059726;79,062079
2118,525643;79,128541
2118,99156;79,226767
2119,457478;79,325453
2119,923395;79,406335
2120,389312;79,464486
2120,855229;79,494346
2121,321147;79,503046
2121,787064;79,524946
2122,252981;79,595377
2122,718898;79,709771
2123,184816;79,824965
2123,650733;79,901941
2124,11665;79,938734
2124,582567;79,964705
2125,048484;80,013949
2125,514402;80,103912
2125,980319;80,227904
2126,446236;80,360148
2126,912153;80,468593
2127,378071;80,529844
2127,843988;80,541749
2128,309905;80,526419
2128,775822;80,516837
2129,24174;80,535556
2129,707657;80,588131
2130,173574;80,675422
2130,639491;80,79767
2131,105408;80,936832
2131,571326;81,049653
2132,037243;81,100158
2132,50316;81,0992
2132,969077;81,097163
2133,434995;81,134608
2133,900912;81,209129
2134,366829;81,289586
2134,832746;81,350915
2135,298663;81,392122
2135,764581;81,428593
2136,230498;81,47378
2136,696415;81,529361
2137,162332;81,591143
2137,62825;81,657227
2138,094167;81,721959
2138,560084;81,768882
2139,026001;81,788869
2139,491919;81,806071
2139,957836;81,862284
2140,423753;81,964352
2140,88967;82,066968
2141,355587;82,1227
2141,821505;82,132103
2142,287422;82,13061
2142,753339;82,144988
2143,219256;82,180871
2143,685174;82,234619
2144,151091;82,293199
2144,617008;82,335637
2145,082925;82,358311
2145,548843;82,387507
2146,01476;82,444349
2146,480677;82,509149
2146,946594;82,544473
2147,412511;82,541541
2147,878429;82,518558
2148,344346;82,486775
2148,810263;82,450272
2149,27618;82,430217
2149,742098;82,451725
2150,208015;82,504479
2150,673932;82,547815
2151,139849;82,559892
2151,605767;82,556786
2152,071684;82,560925
2152,537601;82,576004
2153,003518;82,596104
2153,469435;82,614864
2153,935353;82,621466
2154,40127;82,608984
2154,867187;82,588819
2155,333104;82,577323
2155,799022;82,570685
2156,264939;82,555386
2156,730856;82,537022
2157,196773;82,529146
2157,662691;82,518243
2158,128608;82,477036
2158,594525;82,416798
2159,060442;82,388573
2159,526359;82,41867
2159,992277;82,473157
2160,458194;82,499843
2160,924111;82,479025
2161,390028;82,422664
2161,855946;82,354361
2162,321863;82,306395
2162,78778;82,305846
2163,253697;82,33903
2163,719615;82,35133
2164,185532;82,30621
2164,651449;82,229798
2165,117366;82,177493
2165,583283;82,169645
2166,049201;82,177894
2166,515118;82,16285
2166,981035;82,109045
2167,446952;82,032128
2167,91287;81,96631
2168,378787;81,93914
2168,844704;81,949788
2169,310621;81,977523
2169,776538;82,010866
2170,242456;82,052485
2170,708373;82,09398
2171,17429;82,109641
2171,640207;82,087206
2172,106125;82,046451
2172,572042;82,014172
2173,037959;81,996822
2173,503876;81,989955
2173,969794;81,995776
2174,435711;82,013359
2174,901628;82,024942
2175,367545;82,011244
2175,833462;81,975084
2176,29938;81,938291
2176,765297;81,922153
2177,231214;81,938294
2177,697131;81,984902
2178,163049;82,038892
2178,628966;82,064524
2179,094883;82,047939
2179,5608;82,019431
2180,026718;82,027157
2180,492635;82,08734
2180,958552;82,165044
2181,424469;82,20099
2181,890386;82,159508
2182,356304;82,063222
2182,822221;81,983949
2183,288138;81,983663
2183,754055;82,052304
2184,219973;82,113433
2184,68589;82,102549
2185,151807;82,032465
2185,617724;81,972659
2186,083642;81,974517
2186,549559;82,029162
2187,015476;82,090482
2187,481393;82,125076
2187,94731;82,137762
2188,413228;82,154329
2188,879145;82,185392
2189,345062;82,215695
2189,810979;82,234571
2190,276897;82,263368
2190,742814;82,330229
2191,208731;82,420454
2191,674648;82,479809
2192,140566;82,476548
2192,606483;82,437851
2193,0724;82,412778
2193,538317;82,420374
2194,004234;82,449685
2194,470152;82,488388
2194,936069;82,52717
2195,401986;82,551304
2195,867903;82,556616
2196,333821;82,568944
2196,799738;82,622361
2197,265655;82,716548
2197,731572;82,813796
2198,19749;82,878422
2198,663407;82,90354
2199,129324;82,901732
2199,595241;82,891148
2200,061158;82,894674
2200,527076;82,930489
2200,992993;82,990677
2201,45891;83,042549
2201,924827;83,064118
2202,390745;83,070262
2202,856662;83,092351
2203,322579;83,138379
2203,788496;83,185477
2204,254413;83,210224
2204,720331;83,21638
2205,186248;83,23086
2205,652165;83,278706
2206,118082;83,362693
2206,584;83,460398
2207,049917;83,537646
2207,515834;83,571095
2207,981751;83,566208
2208,447669;83,554813
2208,913586;83,57197
2209,379503;83,631636
2209,84542;83,72064
2210,311337;83,811915
2210,777255;83,884098
2211,243172;83,936668
2211,709089;83,992764
2212,175006;84,081212
2212,640924;84,204151
2213,106841;84,321988
2213,572758;84,382599
2214,038675;84,373096
2214,504593;84,337379
2214,97051;84,336525
2215,436427;84,393939
2215,902344;84,481479
2216,368261;84,553521
2216,834179;84,588464
2217,300096;84,598065
2217,766013;84,602428
2218,23193;84,605404
2218,697848;84,603678
2219,163765;84,616598
2219,629682;84,685211
2220,095599;84,823923
2220,561517;84,98575
2221,027434;85,102325
2221,493351;85,156073
2221,959268;85,184641
2222,425185;85,21424
2222,891103;85,226997
2223,35702;85,209238
2223,822937;85,193072
2224,288854;85,216393
2224,754772;85,266659
2225,220689;85,303138
2225,686606;85,320798
2226,152523;85,351971
2226,618441;85,410585
2227,084358;85,476415
2227,550275;85,538499
2228,016192;85,61406
2228,482109;85,709253
2228,948027;85,793627
2229,413944;85,835578
2229,879861;85,842504
2230,345778;85,846671
2230,811696;85,867785
2231,277613;85,906884
2231,74353;85,959671
2232,209447;86,012411
2232,675364;86,034411
2233,141282;86,001077
2233,607199;85,929489
2234,073116;85,876162
2234,539033;85,892356
2235,004951;85,984814
2235,470868;86,116185
2235,936785;86,234655
2236,402702;86,304811
2236,86862;86,32312
2237,334537;86,315947
2237,800454;86,32336
2238,266371;86,373978
2238,732288;86,462234
2239,198206;86,547454
2239,664123;86,586066
2240,13004;86,573232
2240,595957;86,547168
2241,061875;86,546487
2241,527792;86,571485
2241,993709;86,595898
2242,459626;86,606841
2242,925544;86,618637
2243,391461;86,650864
2243,857378;86,705472
2244,323295;86,763612
2244,789212;86,795774
2245,25513;86,782374
2245,721047;86,738156
2246,186964;86,709783
2246,652881;86,731843
2247,118799;86,787195
2247,584716;86,8269
2248,050633;86,827093
2248,51655;86,809152
2248,982468;86,806043
2249,448385;86,828519
2249,914302;86,865946
2250,380219;86,901013
2250,846136;86,918739
2251,312054;86,916801
2251,777971;86,911598
2252,243888;86,92236
2252,709805;86,950564
2253,175723;86,989018
2253,64164;87,043278
2254,107557;87,117749
2254,573474;87,182992
2255,039392;87,192349
2255,505309;87,144351
2255,971226;87,099256
2256,437143;87,11427
2256,90306;87,184546
2257,368978;87,264975
2257,834895;87,324728
2258,300812;87,354421
2258,766729;87,341016
2259,232647;87,274897
2259,698564;87,181879
2260,164481;87,118332
2260,630398;87,12407
2261,096316;87,19175
2261,562233;87,282843
2262,02815;87,35948
2262,494067;87,398254
2262,959984;87,389164
2263,425902;87,335596
2263,891819;87,255642
2264,357736;87,176877
2264,823653;87,123184
2265,289571;87,101679
2265,755488;87,103444
2266,221405;87,121206
2266,687322;87,16233
2267,153239;87,234908
2267,619157;87,323696
2268,085074;87,39407
2268,550991;87,422701
2269,016908;87,412396
2269,482826;87,375767
2269,948743;87,322035
2270,41466;87,266157
2270,880577;87,231474
2271,346495;87,229171
2271,812412;87,246781
2272,278329;87,26721
2272,744246;87,285631
2273,210163;87,29739
2273,676081;87,28814
2274,141998;87,255457
2274,607915;87,225642
2275,073832;87,224018
2275,53975;87,23499
2276,005667;87,215823
2276,471584;87,150466
2276,937501;87,069574
2277,403419;87,015182
2277,869336;87,003923
2278,335253;87,027291
2278,80117;87,067102
2279,267087;87,100005
2279,733005;87,102387
2280,198922;87,067802
2280,664839;87,01722
2281,130756;86,982447
2281,596674;86,976979
2282,062591;86,98309
2282,528508;86,965459
2282,994425;86,899481
2283,460343;86,792825
2283,92626;86,681419
2284,392177;86,600909
2284,858094;86,561394
2285,324011;86,550508
2285,789929;86,553712
2286,255846;86,56247
2286,721763;86,568357
2287,18768;86,565716
2287,653598;86,563213
2288,119515;86,577109
2288,585432;86,603336
2289,051349;86,607484
2289,517267;86,556476
2289,983184;86,457386
2290,449101;86,355727
2290,915018;86,296532
2291,380935;86,292084
2291,846853;86,321217
2292,31277;86,347884
2292,778687;86,342825
2293,244604;86,302744
2293,710522;86,254715
2294,176439;86,233588
2294,642356;86,248345
2295,108273;86,272486
2295,57419;86,268103
2296,040108;86,214996
2296,506025;86,119196
2296,971942;86,006608
2297,437859;85,912231
2297,903777;85,860281
2298,369694;85,843555
2298,835611;85,830675
2299,301528;85,803218
2299,767446;85,77837
2300,233363;85,783504
2300,69928;85,816549
2301,165197;85,847156
2301,631114;85,853964
2302,097032;85,846035
2302,562949;85,844034
2303,028866;85,852429
2303,494783;85,856936
2303,960701;85,844859
2304,426618;85,824435
2304,892535;85,819071
2305,358452;85,833719
2305,82437;85,829942
2306,290287;85,758876
2306,756204;85,631302
2307,222121;85,525481
2307,688038;85,502068
2308,153956;85,532849
2308,619873;85,544855
2309,08579;85,51763
2309,551707;85,488872
2310,017625;85,480334
2310,483542;85,479246
2310,949459;85,492029
2311,415376;85,546606
2311,881294;85,620568
2312,347211;85,634824
2312,813128;85,562794
2313,279045;85,482113
2313,744962;85,463322
2314,21088;85,469989
2314,676797;85,427913
2315,142714;85,350986
2315,608631;85,314768
2316,074549;85,336702
2316,540466;85,359877
2317,006383;85,347288
2317,4723;85,319255
2317,938218;85,292602
2318,404135;85,260773
2318,870052;85,243821
2319,335969;85,285593
2319,801886;85,381183
2320,267804;85,465821
2320,733721;85,503757
2321,199638;85,531369
2321,665555;85,573633
2322,131473;85,590067
2322,59739;85,551241
2323,063307;85,509908
2323,529224;85,531217
2323,995142;85,60037
2324,461059;85,649729
2324,926976;85,649369
2325,392893;85,617262
2325,85881;85,568225
2326,324728;85,512706
2326,790645;85,479287
2327,256562;85,485479
2327,722479;85,504438
2328,188397;85,501182
2328,654314;85,489597
2329,120231;85,511656
2329,586148;85,574873
2330,052065;85,651707
2330,517983;85,728247
2330,9839;85,809645
2331,449817;85,880236
2331,915734;85,906369
2332,381652;85,887346
2332,847569;85,864135
2333,313486;85,872997
2333,779403;85,920005
2334,245321;85,990466
2334,711238;86,060102
2335,177155;86,111896
2335,643072;86,169344
2336,108989;86,292207
2336,574907;86,499449
2337,040824;86,721436
2337,506741;86,875565
2337,972658;86,97496
2338,438576;87,095853
2338,904493;87,244822
2339,37041;87,345553
2339,836327;87,367105
2340,302245;87,381607
2340,768162;87,465041
2341,234079;87,618924
2341,699996;87,81937
2342,165913;88,071559
2342,631831;88,365201
2343,097748;88,630993
2343,563665;88,800694
2344,029582;88,877426
2344,4955;88,90623
2344,961417;88,928749
2345,427334;88,997476
2345,893251;89,164851
2346,359169;89,41413
2346,825086;89,652425
2347,291003;89,815012
2347,75692;89,931798
2348,222837;90,050135
2348,688755;90,153212
2349,154672;90,208761
2349,620589;90,249695
2350,086506;90,339926
2350,552424;90,485312
2351,018341;90,632398
2351,484258;90,74807
2351,950175;90,852211
2352,416093;90,973692
2352,88201;91,129687
2353,347927;91,347638
2353,813844;91,644642
2354,279761;91,974502
2354,745679;92,252316
2355,211596;92,451751
2355,677513;92,632562
2356,14343;92,864797
2356,609348;93,164282
2357,075265;93,490807
2357,541182;93,766061
2358,007099;93,914455
2358,473017;93,948915
2358,938934;93,994839
2359,404851;94,166586
2359,870768;94,450775
2360,336685;94,761891
2360,802603;95,063374
2361,26852;95,353231
2361,734437;95,584897
2362,200354;95,725311
2362,666272;95,868612
2363,132189;96,16167
2363,598106;96,60783
2364,064023;97,038269
2364,52994;97,300649
2364,995858;97,402787
2365,461775;97,459521
2365,927692;97,58049
2366,393609;97,823626
2366,859527;98,186107
2367,325444;98,601372
2367,791361;98,980988
2368,257278;99,286115
2368,723196;99,534994
2369,189113;99,750733
2369,65503;99,944987
2370,120947;100,141803
2370,586864;100,371064
2371,052782;100,636401
2371,518699;100,916451
2371,984616;101,193579
2372,450533;101,463242
2372,916451;101,730567
2373,382368;102,015051
2373,848285;102,334482
2374,314202;102,667173
2374,78012;102,96129
2375,246037;103,201638
2375,711954;103,429499
2376,177871;103,673835
2376,643788;103,910348
2377,109706;104,119661
2377,575623;104,339049
2378,04154;104,6121
2378,507457;104,920393
2378,973375;105,205348
2379,439292;105,433132
2379,905209;105,604659
2380,371126;105,733932
2380,837044;105,857735
2381,302961;106,038284
2381,768878;106,310685
2382,234795;106,636864
2382,700712;106,93978
2383,16663;107,175957
2383,632547;107,355731
2384,098464;107,512548
2384,564381;107,679612
2385,030299;107,883624
2385,496216;108,140272
2385,962133;108,454651
2386,42805;108,814391
2386,893968;109,160774
2387,359885;109,391396
2387,825802;109,453695
2388,291719;109,437912
2388,757636;109,504984
2389,223554;109,705235
2389,689471;109,93561
2390,155388;110,096933
2390,621305;110,220631
2391,087223;110,395413
2391,55314;110,638358
2392,019057;110,893575
2392,484974;111,103529
2392,950891;111,229603
2393,416809;111,256854
2393,882726;111,238021
2394,348643;111,28233
2394,81456;111,439357
2395,280478;111,634034
2395,746395;111,769052
2396,212312;111,84931
2396,678229;111,944441
2397,144147;112,070713
2397,610064;112,179491
2398,075981;112,238187
2398,541898;112,260722
2399,007815;112,271821
2399,473733;112,288265
2399,93965;112,319682
2400,405567;112,354489
2400,871484;112,368579
2401,337402;112,373001
2401,803319;112,415515
2402,269236;112,507738
2402,735153;112,598664
2403,201071;112,654706
2403,666988;112,713397
2404,132905;112,813797
2404,598822;112,929284
2405,064739;113,02092
2405,530657;113,102549
2405,996574;113,191842
2406,462491;113,253213
2406,928408;113,266223
2407,394326;113,301888
2407,860243;113,437736
2408,32616;113,62252
2408,792077;113,717847
2409,257995;113,676066
2409,723912;113,598717
2410,189829;113,610342
2410,655746;113,737239
2411,121663;113,917581
2411,587581;114,076841
2412,053498;114,180084
2412,519415;114,254695
2412,985332;114,373633
2413,45125;114,579848
2413,917167;114,818529
2414,383084;114,979295
2414,849001;115,020505
2415,314919;115,021959
2415,780836;115,097133
2416,246753;115,269651
2416,71267;115,453033
2417,178587;115,550913
2417,644505;115,56297
2418,110422;115,576725
2418,576339;115,657927
2419,042256;115,784905
2419,508174;115,907649
2419,974091;116,024241
2420,440008;116,15008
2420,905925;116,252054
2421,371843;116,292072
2421,83776;116,317361
2422,303677;116,415731
2422,769594;116,577395
2423,235511;116,690356
2423,701429;116,690791
2424,167346;116,632023
2424,633263;116,579815
2425,09918;116,535052
2425,565098;116,495311
2426,031015;116,494229
2426,496932;116,52228
2426,962849;116,494284
2427,428766;116,368938
2427,894684;116,235708
2428,360601;116,206979
2428,826518;116,272369
2429,292435;116,32474
2429,758353;116,295019
2430,22427;116,201558
2430,690187;116,096259
2431,156104;116,018006
2431,622022;115,975742
2432,087939;115,931956
2432,553856;115,819655
2433,019773;115,609306
2433,48569;115,345014
2433,951608;115,099404
2434,417525;114,918733
2434,883442;114,810917
2435,349359;114,738357
2435,815277;114,617053
2436,281194;114,384568
2436,747111;114,092641
2437,213028;113,875673
2437,678946;113,80294
2438,144863;113,812985
2438,61078;113,809476
2439,076697;113,761991
2439,542614;113,682494
2440,008532;113,565251
2440,474449;113,397085
2440,940366;113,183824
2441,406283;112,931393
2441,872201;112,642563
2442,338118;112,357921
2442,804035;112,149024
2443,269952;112,038028
2443,73587;111,965272
2444,201787;111,864703
2444,667704;111,734831
2445,133621;111,6116
2445,599538;111,513027
2446,065456;111,432563
2446,531373;111,342764
2446,99729;111,186409
2447,463207;110,917572
2447,929125;110,581086
2448,395042;110,298306
